Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,org:resource,variant,variant-index,creator
Case1702,Closed,Value 5,2011-12-22 12:10:18.000,Variant 2,2,Closed,complete,Value 5,Variant 2,2,Fluxicon Disco
Case1702,End,End,2011-12-22 12:10:18.000,Variant 2,2,End,End,End,End,End,End
Case1703,Start,Start,2010-01-26 13:14:39.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case1703,Assign seriousness,Value 2,2010-01-26 13:14:39.000,Variant 1,1,Assign seriousness,complete,Value 2,Variant 1,1,Fluxicon Disco
Case1703,Take in charge ticket,Value 2,2010-02-09 15:14:20.000,Variant 1,1,Take in charge ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case1703,Resolve ticket,Value 2,2010-02-09 15:14:25.000,Variant 1,1,Resolve ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case1703,Closed,Value 5,2010-03-11 15:14:54.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case1703,End,End,2010-03-11 15:14:54.000,Variant 1,1,End,End,End,End,End,End
Case1704,Start,Start,2013-01-22 14:01:59.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case1704,Assign seriousness,Value 13,2013-01-22 14:01:59.000,Variant 1,1,Assign seriousness,complete,Value 13,Variant 1,1,Fluxicon Disco
Case1704,Take in charge ticket,Value 2,2013-02-21 10:49:39.000,Variant 1,1,Take in charge ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case1704,Resolve ticket,Value 2,2013-02-21 12:23:05.000,Variant 1,1,Resolve ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case1704,Closed,Value 3,2013-03-08 12:23:22.000,Variant 1,1,Closed,complete,Value 3,Variant 1,1,Fluxicon Disco
Case1704,End,End,2013-03-08 12:23:22.000,Variant 1,1,End,End,End,End,End,End
Case1705,Start,Start,2010-11-10 07:24:06.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case1705,Assign seriousness,Value 14,2010-11-10 07:24:06.000,Variant 1,1,Assign seriousness,complete,Value 14,Variant 1,1,Fluxicon Disco
Case1705,Take in charge ticket,Value 2,2010-11-10 07:36:09.000,Variant 1,1,Take in charge ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case1705,Resolve ticket,Value 2,2010-11-10 07:37:45.000,Variant 1,1,Resolve ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case1705,Closed,Value 5,2010-12-17 07:31:53.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case1705,End,End,2010-12-17 07:31:53.000,Variant 1,1,End,End,End,End,End,End
Case1706,Start,Start,2010-11-12 13:59:26.000,Variant 4,4,Start,Start,Start,Start,Start,Start
Case1706,Assign seriousness,Value 9,2010-11-12 13:59:26.000,Variant 4,4,Assign seriousness,complete,Value 9,Variant 4,4,Fluxicon Disco
Case1706,Assign seriousness,Value 9,2010-11-12 14:58:47.000,Variant 4,4,Assign seriousness,complete,Value 9,Variant 4,4,Fluxicon Disco
Case1706,Take in charge ticket,Value 14,2010-11-17 10:25:05.000,Variant 4,4,Take in charge ticket,complete,Value 14,Variant 4,4,Fluxicon Disco
Case1706,Resolve ticket,Value 14,2010-11-17 10:25:14.000,Variant 4,4,Resolve ticket,complete,Value 14,Variant 4,4,Fluxicon Disco
Case1706,Closed,Value 5,2010-12-15 14:00:25.000,Variant 4,4,Closed,complete,Value 5,Variant 4,4,Fluxicon Disco
Case1706,End,End,2010-12-15 14:00:25.000,Variant 4,4,End,End,End,End,End,End
Case1707,Start,Start,2011-02-09 15:51:30.000,Variant 4,4,Start,Start,Start,Start,Start,Start
Case1707,Assign seriousness,Value 8,2011-02-09 15:51:30.000,Variant 4,4,Assign seriousness,complete,Value 8,Variant 4,4,Fluxicon Disco
Case1707,Assign seriousness,Value 8,2011-02-11 07:48:12.000,Variant 4,4,Assign seriousness,complete,Value 8,Variant 4,4,Fluxicon Disco
Case1707,Take in charge ticket,Value 8,2011-02-11 07:49:43.000,Variant 4,4,Take in charge ticket,complete,Value 8,Variant 4,4,Fluxicon Disco
Case1707,Resolve ticket,Value 11,2011-02-11 08:08:55.000,Variant 4,4,Resolve ticket,complete,Value 11,Variant 4,4,Fluxicon Disco
Case1707,Closed,Value 5,2011-04-03 15:01:05.000,Variant 4,4,Closed,complete,Value 5,Variant 4,4,Fluxicon Disco
Case1707,End,End,2011-04-03 15:01:05.000,Variant 4,4,End,End,End,End,End,End
Case1708,Start,Start,2012-07-04 06:01:43.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case1708,Assign seriousness,Value 1,2012-07-04 06:01:43.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
Case1708,Take in charge ticket,Value 4,2012-07-04 07:19:05.000,Variant 1,1,Take in charge ticket,complete,Value 4,Variant 1,1,Fluxicon Disco
Case1708,Resolve ticket,Value 4,2012-07-04 08:42:58.000,Variant 1,1,Resolve ticket,complete,Value 4,Variant 1,1,Fluxicon Disco
Case1708,Closed,Value 5,2012-08-11 06:10:31.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case1708,End,End,2012-08-11 06:10:31.000,Variant 1,1,End,End,End,End,End,End
Case1709,Start,Start,2013-06-24 14:37:08.000,Variant 2,2,Start,Start,Start,Start,Start,Start
Case1709,Assign seriousness,Value 1,2013-06-24 14:37:08.000,Variant 2,2,Assign seriousness,complete,Value 1,Variant 2,2,Fluxicon Disco
Case1709,Take in charge ticket,Value 9,2013-07-02 09:20:15.000,Variant 2,2,Take in charge ticket,complete,Value 9,Variant 2,2,Fluxicon Disco
Case1709,Wait,Value 9,2013-07-03 06:44:13.000,Variant 2,2,Wait,complete,Value 9,Variant 2,2,Fluxicon Disco
Case1709,Resolve ticket,Value 9,2013-07-26 07:17:59.000,Variant 2,2,Resolve ticket,complete,Value 9,Variant 2,2,Fluxicon Disco
Case1709,Closed,Value 3,2013-08-10 07:18:09.000,Variant 2,2,Closed,complete,Value 3,Variant 2,2,Fluxicon Disco
Case1709,End,End,2013-08-10 07:18:09.000,Variant 2,2,End,End,End,End,End,End
Case1710,Start,Start,2011-11-28 08:10:22.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case1710,Assign seriousness,Value 4,2011-11-28 08:10:22.000,Variant 1,1,Assign seriousness,complete,Value 4,Variant 1,1,Fluxicon Disco
Case1710,Take in charge ticket,Value 4,2011-11-28 08:11:14.000,Variant 1,1,Take in charge ticket,complete,Value 4,Variant 1,1,Fluxicon Disco
Case1710,Resolve ticket,Value 4,2011-11-28 08:39:36.000,Variant 1,1,Resolve ticket,complete,Value 4,Variant 1,1,Fluxicon Disco
Case1710,Closed,Value 5,2012-01-19 08:20:33.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case1710,End,End,2012-01-19 08:20:33.000,Variant 1,1,End,End,End,End,End,End
Case1711,Start,Start,2013-10-08 14:53:14.000,Variant 2,2,Start,Start,Start,Start,Start,Start
Case1711,Assign seriousness,Value 1,2013-10-08 14:53:14.000,Variant 2,2,Assign seriousness,complete,Value 1,Variant 2,2,Fluxicon Disco
Case1711,Take in charge ticket,Value 9,2013-10-09 07:34:35.000,Variant 2,2,Take in charge ticket,complete,Value 9,Variant 2,2,Fluxicon Disco
Case1711,Wait,Value 9,2013-10-10 14:05:44.000,Variant 2,2,Wait,complete,Value 9,Variant 2,2,Fluxicon Disco
Case1711,Resolve ticket,Value 9,2013-10-24 06:50:14.000,Variant 2,2,Resolve ticket,complete,Value 9,Variant 2,2,Fluxicon Disco
Case1711,Closed,Value 3,2013-11-08 07:50:29.000,Variant 2,2,Closed,complete,Value 3,Variant 2,2,Fluxicon Disco
Case1711,End,End,2013-11-08 07:50:29.000,Variant 2,2,End,End,End,End,End,End
Case1712,Start,Start,2011-09-22 09:18:31.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case1712,Assign seriousness,Value 1,2011-09-22 09:18:31.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
Case1712,Take in charge ticket,Value 6,2011-09-22 09:55:08.000,Variant 1,1,Take in charge ticket,complete,Value 6,Variant 1,1,Fluxicon Disco
Case1712,Resolve ticket,Value 6,2011-09-23 06:02:25.000,Variant 1,1,Resolve ticket,complete,Value 6,Variant 1,1,Fluxicon Disco
Case1712,Closed,Value 5,2011-11-09 10:20:49.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case1712,End,End,2011-11-09 10:20:49.000,Variant 1,1,End,End,End,End,End,End
Case1713,Start,Start,2010-04-26 08:34:35.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case1713,Assign seriousness,Value 2,2010-04-26 08:34:35.000,Variant 1,1,Assign seriousness,complete,Value 2,Variant 1,1,Fluxicon Disco
Case1713,Take in charge ticket,Value 16,2010-05-04 10:30:57.000,Variant 1,1,Take in charge ticket,complete,Value 16,Variant 1,1,Fluxicon Disco
Case1713,Resolve ticket,Value 16,2010-05-04 12:12:24.000,Variant 1,1,Resolve ticket,complete,Value 16,Variant 1,1,Fluxicon Disco
Case1713,Closed,Value 5,2010-06-09 08:40:27.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case1713,End,End,2010-06-09 08:40:27.000,Variant 1,1,End,End,End,End,End,End
Case1714,Start,Start,2010-04-23 09:20:28.000,Variant 62,62,Start,Start,Start,Start,Start,Start
Case1714,Insert ticket,Value 15,2010-04-23 09:20:28.000,Variant 62,62,Insert ticket,complete,Value 15,Variant 62,62,Fluxicon Disco
Case1714,Assign seriousness,Value 15,2010-04-23 09:21:12.000,Variant 62,62,Assign seriousness,complete,Value 15,Variant 62,62,Fluxicon Disco
Case1714,Take in charge ticket,Value 15,2010-04-27 09:32:20.000,Variant 62,62,Take in charge ticket,complete,Value 15,Variant 62,62,Fluxicon Disco
Case1714,Resolve ticket,Value 15,2010-04-28 08:24:46.000,Variant 62,62,Resolve ticket,complete,Value 15,Variant 62,62,Fluxicon Disco
Case1714,Take in charge ticket,Value 15,2010-04-29 12:07:31.000,Variant 62,62,Take in charge ticket,complete,Value 15,Variant 62,62,Fluxicon Disco
Case1714,Wait,Value 15,2010-04-30 07:51:12.000,Variant 62,62,Wait,complete,Value 15,Variant 62,62,Fluxicon Disco
Case1714,Take in charge ticket,Value 15,2010-05-14 14:18:25.000,Variant 62,62,Take in charge ticket,complete,Value 15,Variant 62,62,Fluxicon Disco
Case1714,Resolve ticket,Value 15,2010-05-14 14:26:54.000,Variant 62,62,Resolve ticket,complete,Value 15,Variant 62,62,Fluxicon Disco
Case1714,Closed,Value 5,2010-05-29 14:27:11.000,Variant 62,62,Closed,complete,Value 5,Variant 62,62,Fluxicon Disco
Case1714,End,End,2010-05-29 14:27:11.000,Variant 62,62,End,End,End,End,End,End
Case1715,Start,Start,2011-10-04 11:39:51.000,Variant 5,5,Start,Start,Start,Start,Start,Start
Case1715,Assign seriousness,Value 1,2011-10-04 11:39:51.000,Variant 5,5,Assign seriousness,complete,Value 1,Variant 5,5,Fluxicon Disco
Case1715,Resolve ticket,Value 1,2011-10-04 11:42:42.000,Variant 5,5,Resolve ticket,complete,Value 1,Variant 5,5,Fluxicon Disco
Case1715,Closed,Value 5,2011-11-19 12:40:26.000,Variant 5,5,Closed,complete,Value 5,Variant 5,5,Fluxicon Disco
Case1715,End,End,2011-11-19 12:40:26.000,Variant 5,5,End,End,End,End,End,End
Case1716,Start,Start,2011-12-23 08:48:40.000,Variant 54,54,Start,Start,Start,Start,Start,Start
Case1716,Assign seriousness,Value 1,2011-12-23 08:48:40.000,Variant 54,54,Assign seriousness,complete,Value 1,Variant 54,54,Fluxicon Disco
Case1716,Take in charge ticket,Value 1,2011-12-23 08:48:57.000,Variant 54,54,Take in charge ticket,complete,Value 1,Variant 54,54,Fluxicon Disco
Case1716,Wait,Value 1,2011-12-23 14:53:58.000,Variant 54,54,Wait,complete,Value 1,Variant 54,54,Fluxicon Disco
Case1716,Wait,Value 2,2012-01-11 07:45:27.000,Variant 54,54,Wait,complete,Value 2,Variant 54,54,Fluxicon Disco
Case1716,Wait,Value 2,2012-01-11 07:45:27.000,Variant 54,54,Wait,complete,Value 2,Variant 54,54,Fluxicon Disco
Case1716,Resolve ticket,Value 2,2012-01-27 08:48:44.000,Variant 54,54,Resolve ticket,complete,Value 2,Variant 54,54,Fluxicon Disco
Case1716,Closed,Value 5,2012-02-11 08:48:53.000,Variant 54,54,Closed,complete,Value 5,Variant 54,54,Fluxicon Disco
Case1716,End,End,2012-02-11 08:48:53.000,Variant 54,54,End,End,End,End,End,End
Case1717,Start,Start,2012-01-16 07:41:16.000,Variant 5,5,Start,Start,Start,Start,Start,Start
Case1717,Assign seriousness,Value 1,2012-01-16 07:41:16.000,Variant 5,5,Assign seriousness,complete,Value 1,Variant 5,5,Fluxicon Disco
Case1717,Resolve ticket,Value 6,2012-01-16 12:58:55.000,Variant 5,5,Resolve ticket,complete,Value 6,Variant 5,5,Fluxicon Disco
Case1717,Closed,Value 5,2012-02-29 07:50:22.000,Variant 5,5,Closed,complete,Value 5,Variant 5,5,Fluxicon Disco
Case1717,End,End,2012-02-29 07:50:22.000,Variant 5,5,End,End,End,End,End,End
Case1718,Start,Start,2013-03-08 15:43:33.000,Variant 2,2,Start,Start,Start,Start,Start,Start
Case1718,Assign seriousness,Value 2,2013-03-08 15:43:33.000,Variant 2,2,Assign seriousness,complete,Value 2,Variant 2,2,Fluxicon Disco
Case1718,Take in charge ticket,Value 2,2013-03-13 08:20:08.000,Variant 2,2,Take in charge ticket,complete,Value 2,Variant 2,2,Fluxicon Disco
Case1718,Wait,Value 4,2013-03-13 10:17:00.000,Variant 2,2,Wait,complete,Value 4,Variant 2,2,Fluxicon Disco
Case1718,Resolve ticket,Value 4,2013-03-29 13:16:43.000,Variant 2,2,Resolve ticket,complete,Value 4,Variant 2,2,Fluxicon Disco
Case1718,Closed,Value 3,2013-04-13 12:16:57.000,Variant 2,2,Closed,complete,Value 3,Variant 2,2,Fluxicon Disco
Case1718,End,End,2013-04-13 12:16:57.000,Variant 2,2,End,End,End,End,End,End
Case1719,Start,Start,2012-01-30 07:04:44.000,Variant 6,6,Start,Start,Start,Start,Start,Start
Case1719,Assign seriousness,Value 1,2012-01-30 07:04:44.000,Variant 6,6,Assign seriousness,complete,Value 1,Variant 6,6,Fluxicon Disco
Case1719,Take in charge ticket,Value 1,2012-01-30 07:05:01.000,Variant 6,6,Take in charge ticket,complete,Value 1,Variant 6,6,Fluxicon Disco
Case1719,Resolve ticket,Value 13,2012-02-01 15:19:39.000,Variant 6,6,Resolve ticket,complete,Value 13,Variant 6,6,Fluxicon Disco
Case1719,Resolve ticket,Value 13,2012-02-01 15:19:40.000,Variant 6,6,Resolve ticket,complete,Value 13,Variant 6,6,Fluxicon Disco
Case1719,Closed,Value 5,2012-03-16 07:10:53.000,Variant 6,6,Closed,complete,Value 5,Variant 6,6,Fluxicon Disco
Case1719,End,End,2012-03-16 07:10:53.000,Variant 6,6,End,End,End,End,End,End
Case1720,Start,Start,2010-07-07 13:19:17.000,Variant 3,3,Start,Start,Start,Start,Start,Start
Case1720,Assign seriousness,Value 14,2010-07-07 13:19:17.000,Variant 3,3,Assign seriousness,complete,Value 14,Variant 3,3,Fluxicon Disco
Case1720,Take in charge ticket,Value 19,2010-07-21 06:49:03.000,Variant 3,3,Take in charge ticket,complete,Value 19,Variant 3,3,Fluxicon Disco
Case1720,Wait,Value 19,2010-07-21 06:50:35.000,Variant 3,3,Wait,complete,Value 19,Variant 3,3,Fluxicon Disco
Case1720,Take in charge ticket,Value 19,2010-07-27 06:16:30.000,Variant 3,3,Take in charge ticket,complete,Value 19,Variant 3,3,Fluxicon Disco
Case1720,Resolve ticket,Value 19,2010-07-27 06:16:38.000,Variant 3,3,Resolve ticket,complete,Value 19,Variant 3,3,Fluxicon Disco
Case1720,Closed,Value 5,2010-08-11 06:16:51.000,Variant 3,3,Closed,complete,Value 5,Variant 3,3,Fluxicon Disco
Case1720,End,End,2010-08-11 06:16:51.000,Variant 3,3,End,End,End,End,End,End
Case1721,Start,Start,2011-02-10 13:08:55.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case1721,Assign seriousness,Value 2,2011-02-10 13:08:55.000,Variant 1,1,Assign seriousness,complete,Value 2,Variant 1,1,Fluxicon Disco
Case1721,Take in charge ticket,Value 2,2011-02-10 13:09:04.000,Variant 1,1,Take in charge ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case1721,Resolve ticket,Value 2,2011-02-10 13:11:33.000,Variant 1,1,Resolve ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case1721,Closed,Value 5,2011-04-03 06:11:00.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case1721,End,End,2011-04-03 06:11:00.000,Variant 1,1,End,End,End,End,End,End
Case1722,Start,Start,2012-07-24 14:33:46.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case1722,Assign seriousness,Value 1,2012-07-24 14:33:46.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
Case1722,Take in charge ticket,Value 4,2012-07-26 14:24:15.000,Variant 1,1,Take in charge ticket,complete,Value 4,Variant 1,1,Fluxicon Disco
Case1722,Resolve ticket,Value 4,2012-07-31 08:01:52.000,Variant 1,1,Resolve ticket,complete,Value 4,Variant 1,1,Fluxicon Disco
Case1722,Closed,Value 5,2012-09-06 14:40:28.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case1722,End,End,2012-09-06 14:40:28.000,Variant 1,1,End,End,End,End,End,End
Case1723,Start,Start,2013-10-30 15:20:25.000,Variant 2,2,Start,Start,Start,Start,Start,Start
Case1723,Assign seriousness,Value 18,2013-10-30 15:20:25.000,Variant 2,2,Assign seriousness,complete,Value 18,Variant 2,2,Fluxicon Disco
Case1723,Take in charge ticket,Value 2,2013-10-31 14:02:00.000,Variant 2,2,Take in charge ticket,complete,Value 2,Variant 2,2,Fluxicon Disco
Case1723,Wait,Value 14,2013-11-04 12:35:24.000,Variant 2,2,Wait,complete,Value 14,Variant 2,2,Fluxicon Disco
Case1723,Resolve ticket,Value 14,2013-11-18 10:00:54.000,Variant 2,2,Resolve ticket,complete,Value 14,Variant 2,2,Fluxicon Disco
Case1723,Closed,Value 3,2013-12-03 10:01:06.000,Variant 2,2,Closed,complete,Value 3,Variant 2,2,Fluxicon Disco
Case1723,End,End,2013-12-03 10:01:06.000,Variant 2,2,End,End,End,End,End,End
Case1724,Start,Start,2011-02-21 14:08:16.000,Variant 34,34,Start,Start,Start,Start,Start,Start
Case1724,Assign seriousness,Value 13,2011-02-21 14:08:16.000,Variant 34,34,Assign seriousness,complete,Value 13,Variant 34,34,Fluxicon Disco
Case1724,Wait,Value 16,2011-02-28 10:41:09.000,Variant 34,34,Wait,complete,Value 16,Variant 34,34,Fluxicon Disco
Case1724,Take in charge ticket,Value 2,2011-03-18 13:47:03.000,Variant 34,34,Take in charge ticket,complete,Value 2,Variant 34,34,Fluxicon Disco
Case1724,Wait,Value 2,2011-03-18 13:47:11.000,Variant 34,34,Wait,complete,Value 2,Variant 34,34,Fluxicon Disco
Case1724,Take in charge ticket,Value 16,2011-03-23 10:12:52.000,Variant 34,34,Take in charge ticket,complete,Value 16,Variant 34,34,Fluxicon Disco
Case1724,Resolve ticket,Value 16,2011-03-23 10:13:06.000,Variant 34,34,Resolve ticket,complete,Value 16,Variant 34,34,Fluxicon Disco
Case1724,Closed,Value 5,2011-04-22 09:13:24.000,Variant 34,34,Closed,complete,Value 5,Variant 34,34,Fluxicon Disco
Case1724,End,End,2011-04-22 09:13:24.000,Variant 34,34,End,End,End,End,End,End
Case1725,Start,Start,2012-01-23 10:15:33.000,Variant 5,5,Start,Start,Start,Start,Start,Start
Case1725,Assign seriousness,Value 2,2012-01-23 10:15:33.000,Variant 5,5,Assign seriousness,complete,Value 2,Variant 5,5,Fluxicon Disco
Case1725,Resolve ticket,Value 2,2012-01-23 10:15:57.000,Variant 5,5,Resolve ticket,complete,Value 2,Variant 5,5,Fluxicon Disco
Case1725,Closed,Value 5,2012-03-09 10:22:21.000,Variant 5,5,Closed,complete,Value 5,Variant 5,5,Fluxicon Disco
Case1725,End,End,2012-03-09 10:22:21.000,Variant 5,5,End,End,End,End,End,End
Case1726,Start,Start,2011-11-18 08:05:05.000,Variant 2,2,Start,Start,Start,Start,Start,Start
Case1726,Assign seriousness,Value 1,2011-11-18 08:05:05.000,Variant 2,2,Assign seriousness,complete,Value 1,Variant 2,2,Fluxicon Disco
Case1726,Take in charge ticket,Value 9,2011-11-22 10:48:29.000,Variant 2,2,Take in charge ticket,complete,Value 9,Variant 2,2,Fluxicon Disco
Case1726,Wait,Value 9,2011-11-22 13:41:52.000,Variant 2,2,Wait,complete,Value 9,Variant 2,2,Fluxicon Disco
Case1726,Resolve ticket,Value 9,2011-11-23 08:43:53.000,Variant 2,2,Resolve ticket,complete,Value 9,Variant 2,2,Fluxicon Disco
Case1726,Closed,Value 5,2012-01-05 13:10:41.000,Variant 2,2,Closed,complete,Value 5,Variant 2,2,Fluxicon Disco
Case1726,End,End,2012-01-05 13:10:41.000,Variant 2,2,End,End,End,End,End,End
Case1727,Start,Start,2011-03-07 10:01:23.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case1727,Assign seriousness,Value 8,2011-03-07 10:01:23.000,Variant 1,1,Assign seriousness,complete,Value 8,Variant 1,1,Fluxicon Disco
Case1727,Take in charge ticket,Value 8,2011-03-07 10:01:58.000,Variant 1,1,Take in charge ticket,complete,Value 8,Variant 1,1,Fluxicon Disco
Case1727,Resolve ticket,Value 9,2011-03-09 08:17:20.000,Variant 1,1,Resolve ticket,complete,Value 9,Variant 1,1,Fluxicon Disco
Case1727,Closed,Value 5,2011-04-22 09:10:54.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case1727,End,End,2011-04-22 09:10:54.000,Variant 1,1,End,End,End,End,End,End
Case1728,Start,Start,2010-09-02 08:32:24.000,Variant 144,144,Start,Start,Start,Start,Start,Start
Case1728,Insert ticket,Value 7,2010-09-02 08:32:24.000,Variant 144,144,Insert ticket,complete,Value 7,Variant 144,144,Fluxicon Disco
Case1728,Assign seriousness,Value 7,2010-09-02 13:42:45.000,Variant 144,144,Assign seriousness,complete,Value 7,Variant 144,144,Fluxicon Disco
Case1728,Take in charge ticket,Value 7,2010-09-03 07:47:27.000,Variant 144,144,Take in charge ticket,complete,Value 7,Variant 144,144,Fluxicon Disco
Case1728,Resolve ticket,Value 7,2010-09-03 07:47:36.000,Variant 144,144,Resolve ticket,complete,Value 7,Variant 144,144,Fluxicon Disco
Case1728,Take in charge ticket,Value 2,2010-09-08 11:53:51.000,Variant 144,144,Take in charge ticket,complete,Value 2,Variant 144,144,Fluxicon Disco
Case1728,Resolve ticket,Value 2,2010-09-08 13:12:40.000,Variant 144,144,Resolve ticket,complete,Value 2,Variant 144,144,Fluxicon Disco
Case1728,Closed,Value 5,2010-10-05 08:40:32.000,Variant 144,144,Closed,complete,Value 5,Variant 144,144,Fluxicon Disco
